time,open,high,low,close,成交股數,成交金額,成交筆數,漲跌點數,外資買賣差額
2014-01-16,8653.54,8668.95,8610.24,8612.11,5077337947,109194181184,1016690,9.56,4701678035.0
2014-01-17,8628.49,8628.86,8580.49,8596.0,4520607851,106897672756,868037,-16.11,10867221495.0
2014-01-20,8595.59,8636.21,8584.5,8621.56,4366334148,97398333476,899847,25.56,3659694202.0
2014-01-21,8639.71,8650.14,8599.9,8599.9,4815020744,106892617876,947496,-21.66,330552628.0
2014-01-22,8598.98,8633.57,8596.99,8625.3,4236741166,92716105980,860681,25.4,2632718411.0
2014-01-23,8644.56,8647.87,8595.1,8595.1,4026745869,88670076002,838436,-30.2,406194252.0
2014-01-24,8581.49,8608.64,8577.14,8598.31,3568470362,83743644473,763040,3.21,1896342962.0
2014-01-27,8519.48,8519.48,8442.19,8462.57,4003706710,100416758751,921393,-135.74,-17156174881.0
2014-02-05,8290.17,8313.83,8230.46,8264.48,4841976045,135802903004,1190962,-198.09,-44387846106.0
2014-02-06,8286.16,8333.56,8284.77,8311.01,4387575958,104384468971,998868,46.53,-17128006918.0
2014-02-07,8383.99,8409.03,8356.93,8387.35,4348437885,97634192637,970808,76.34,-6562662882.0
2014-02-10,8416.42,8447.02,8391.95,8391.95,3970822789,79905995830,826541,4.6,-6420901399.0
2014-02-11,8413.86,8439.33,8401.54,8430.56,3914312163,80594553835,782841,38.61,-216293615.0
2014-02-12,8471.51,8510.87,8471.51,8510.87,4674053480,97458753568,916499,80.31,2915522581.0
2014-02-13,8506.22,8511.02,8467.7,8467.7,4053166036,76687622990,773334,-43.17,-1065632978.0
2014-02-14,8524.54,8566.99,8508.24,8513.68,4320602347,90874517389,898979,45.98,9570428257.0
2014-02-17,8537.83,8558.5,8512.6,8519.55,3686837384,73226256238,740705,5.87,2743031447.0
2014-02-18,8530.81,8556.23,8506.06,8556.23,3733814444,73462690081,752994,36.68,5968342210.0
2014-02-19,8565.06,8577.01,8543.15,8577.01,4186950071,86599783740,879961,20.78,7728140206.0
2014-02-20,8555.27,8567.5,8513.08,8524.62,4589537803,95992736750,944186,-52.39,990112388.0
2014-02-21,8571.29,8612.08,8571.29,8601.86,4700308126,94874122007,926531,77.24,10358797653.0
2014-02-24,8603.61,8612.21,8541.65,8560.61,4508539839,86206509231,862102,-41.25,1856250888.0
2014-02-25,8581.14,8598.73,8564.51,8575.62,4437477089,92062775599,878449,15.01,3567963492.0
2014-02-26,8569.04,8626.68,8563.87,8600.86,4960946789,104799555509,980319,25.24,6938657008.0
2014-02-27,8626.51,8647.9,8615.41,8639.58,4544427456,103620620227,912773,38.72,6936241666.0
2014-03-03,8627.15,8628.05,8545.24,8601.98,4380579514,101581908317,939333,-37.6,-709748310.0
2014-03-04,8583.58,8595.59,8554.54,8554.54,4208364875,92214779758,905315,-47.44,-2158319967.0
2014-03-05,8622.19,8652.22,8622.19,8632.93,4487916315,104272509653,948230,78.39,1223504634.0
2014-03-06,8660.29,8719.17,8660.29,8713.79,5162262113,119654202018,1056581,80.86,10014396138.0
2014-03-07,8754.74,8787.62,8698.6,8713.96,5627630997,131025384827,1157993,0.17,12653738155.0
2014-03-10,8706.43,8712.88,8651.54,8665.24,3996416805,87395084929,819842,-48.72,3054557058.0
2014-03-11,8694.96,8716.31,8684.63,8702.33,4193335663,88207897999,860336,37.09,-394487362.0
2014-03-12,8671.4,8684.73,8651.99,8684.73,4289833498,84701103111,849293,-17.6,25674216.0
2014-03-13,8737.81,8768.66,8732.15,8747.79,4981956101,114111360452,1000024,63.06,5516010334.0
2014-03-14,8697.73,8709.56,8677.81,8687.63,4167290223,91959511599,869857,-60.16,-1742269939.0
2014-03-17,8697.26,8708.4,8662.49,8700.1,4133190944,86311554973,837318,12.47,2781918821.0
2014-03-18,8747.38,8759.55,8713.51,8731.94,4636802848,99658154125,927074,31.84,3981452901.0
2014-03-19,8745.02,8749.8,8682.75,8689.46,4727772482,101056518739,923395,-42.48,-1149220843.0
2014-03-20,8638.59,8638.59,8580.4,8597.33,4478617817,94359399132,907336,-92.13,-4484041987.0
2014-03-21,8642.82,8642.82,8562.57,8577.17,4411770194,95595390979,819136,-20.16,1343563821.0
2014-03-24,8540.27,8605.38,8508.01,8605.38,3914766709,79833700899,776062,28.21,7126972636.0
2014-03-25,8589.19,8689.3,8589.19,8689.3,4103750597,83783594727,796095,83.92,40376899.0
2014-03-26,8741.03,8746.71,8717.79,8737.27,4653433331,93659737363,889489,47.97,5894521845.0
2014-03-27,8737.56,8780.42,8723.82,8779.57,4746817429,99920732415,911289,42.3,8462794769.0
2014-03-28,8779.91,8812.41,8751.07,8774.64,4582915112,100607158149,915068,-4.93,10044147022.0
2014-03-31,8802.93,8849.28,8769.97,8849.28,4079089584,87954816282,783043,74.64,10526679316.0
2014-04-01,8847.34,8873.15,8826.16,8873.15,4607052896,91279429455,848323,23.87,9069453022.0
2014-04-02,8906.52,8922.79,8883.14,8905.45,5131398638,106911147260,949076,32.3,9362992133.0
2014-04-03,8902.94,8913.74,8871.16,8888.54,4817592891,98852883993,932825,-16.91,7489913672.0
2014-04-07,8844.91,8876.44,8828.59,8876.44,4514514537,95413006047,870392,-12.1,4923840650.0
2014-04-08,8878.88,8899.12,8860.7,8888.25,4502406930,95275152286,825246,11.81,3111608244.0
2014-04-09,8912.39,8936.57,8912.39,8930.57,4660927421,92807229272,888681,42.32,6374011294.0
2014-04-10,8964.34,8978.52,8898.3,8948.1,5357312931,108677744817,1009687,17.53,4685949573.0
2014-04-11,8900.13,8909.97,8848.24,8908.05,4617852385,97132645256,920681,-40.05,2321963350.0
2014-04-14,8897.23,8899.51,8852.66,8857.42,3831079928,78707819292,757411,-50.63,6907254580.0
2014-04-15,8898.65,8918.94,8889.44,8916.71,4431826264,90435230601,806348,59.29,5618818819.0
2014-04-16,8921.07,8968.56,8894.29,8923.82,4638032795,94898346561,896077,7.11,5570470689.0
2014-04-17,8942.23,8962.66,8921.56,8944.16,4916167851,95942781146,889410,20.34,926341359.0
2014-04-18,8994.77,9002.7,8945.56,8966.66,4031283534,71049575577,707969,22.5,3393968489.0
2014-04-21,8961.52,8965.58,8938.47,8951.19,3872742985,67124929665,679797,-15.47,969578693.0
2014-04-22,8956.22,8989.06,8955.19,8974.71,4766759708,88192880404,822023,23.52,2882794709.0
2014-04-23,9009.59,9022.28,8947.86,8956.92,5405089540,105718330476,976908,-17.79,4134442977.0
2014-04-24,8968.82,8971.94,8926.55,8945.45,4951922338,96147310488,906677,-11.47,4875636021.0
2014-04-25,8945.81,8951.06,8749.51,8774.12,6357271423,134880899793,1197642,-171.33,7060753520.0
2014-04-28,8680.14,8825.93,8671.65,8809.71,4910988041,98430516020,886946,35.59,4427184042.0
2014-04-29,8845.6,8884.48,8833.37,8872.11,4719245735,93090656083,807332,62.4,-1438358180.0
2014-04-30,8885.7,8890.09,8791.44,8791.44,4980417785,110640381511,880114,-80.67,-3007429938.0
2014-05-02,8846.86,8875.9,8839.92,8867.32,4442476718,98469814057,811529,75.88,9399205576.0
2014-05-05,8895.87,8911.08,8844.45,8870.43,4668596837,94144749579,782040,3.11,-306468366.0
2014-05-06,8888.45,8927.39,8853.72,8912.39,5198268910,101398097519,879528,41.96,-2224523868.0
2014-05-07,8903.72,8911.03,8856.98,8893.22,5025079398,100537783844,888972,-19.17,-3726844454.0
2014-05-08,8925.21,8941.46,8891.74,8930.9,5038369634,101235342027,920449,37.68,1837529606.0
2014-05-09,8943.14,8945.63,8878.32,8889.69,4821345136,94876652420,892943,-41.21,-5646133007.0
2014-05-12,8893.72,8898.31,8803.43,8808.61,4317054663,84877312563,763253,-81.08,-6329679741.0
2014-05-13,8865.61,8886.66,8809.06,8817.94,4548206919,88966512813,842529,9.33,3546228200.0
2014-05-14,8842.05,8875.16,8812.19,8875.16,4486473462,87378826886,816569,57.22,7687835636.0
2014-05-15,8852.92,8880.65,8839.44,8880.65,3966012173,72472356001,698319,5.49,1836574914.0
2014-05-16,8857.12,8896.72,8816.92,8888.45,3984610339,76841942573,711510,7.8,2156557543.0
2014-05-19,8901.54,8912.35,8877.46,8899.9,4044843857,74978030566,658159,11.45,4520834391.0
2014-05-20,8922.08,8930.79,8887.79,8887.79,4099695323,79504061452,683633,-12.11,1568448550.0
2014-05-21,8894.16,8905.04,8848.53,8862.42,3775280471,68577420501,667458,-25.37,-858476032.0
2014-05-22,8899.82,8969.63,8899.82,8969.63,4527962179,87463757827,803383,107.21,5521970740.0
2014-05-23,8960.79,9008.22,8960.79,9008.22,4838914556,97444631624,849015,38.59,3569512926.0
2014-05-26,9040.49,9053.75,9026.77,9036.12,4600514746,87209681363,818174,27.9,598831613.0
2014-05-27,9045.08,9059.19,9035.69,9055.29,4438750946,83471397665,775211,19.17,584399074.0
2014-05-28,9072.04,9125.14,9069.89,9121.71,5194553851,102859394897,917288,66.42,6456752860.0
2014-05-29,9123.46,9131.66,9093.57,9109.0,5105447828,103715112102,879995,-12.71,4215925664.0
2014-05-30,9130.66,9139.57,9075.91,9075.91,5857533783,136800476860,949139,-33.09,-758173110.0
2014-06-03,9106.61,9128.34,9070.45,9123.46,4762101548,102969628088,875480,47.55,2974733034.0
2014-06-04,9135.01,9140.55,9114.18,9119.96,5287757880,99550246888,905897,-3.5,-1551524464.0
2014-06-05,9127.56,9140.72,9094.13,9140.72,5628569067,112567829201,988587,20.76,372997456.0
2014-06-06,9167.83,9174.77,9122.56,9134.46,5619838960,113339023533,998171,-6.26,775142091.0
2014-06-09,9153.93,9166.58,9138.93,9162.74,5151728625,101852758881,886585,28.28,3826324132.0
2014-06-10,9181.9,9222.37,9171.75,9222.37,5209580350,104150195965,930562,59.63,9646413625.0
2014-06-11,9218.5,9229.8,9204.76,9229.8,5112244961,101778562628,925090,7.43,2889708605.0
2014-06-12,9209.99,9220.89,9186.79,9204.65,5322398114,100950249225,956939,-25.15,1978418449.0
2014-06-13,9192.73,9207.74,9171.51,9196.39,4643188076,92140265795,861567,-8.26,1332642418.0
2014-06-16,9196.23,9214.19,9179.56,9202.93,4792106525,97539019979,845461,6.54,5136015068.0
2014-06-17,9223.02,9249.87,9200.86,9240.6,5062240697,102127205757,916751,37.67,3915381000.0
2014-06-18,9257.65,9316.64,9204.35,9279.93,6007971726,130607568864,1181697,39.33,17134185477.0
2014-06-19,9288.69,9324.4,9283.38,9316.81,4841052113,97848728710,821726,36.88,7803021067.0
2014-06-20,9330.35,9339.83,9273.79,9273.79,4586760315,97693846277,782797,-43.02,-867261382.0
2014-06-23,9293.06,9302.65,9225.73,9228.35,5358398855,113055437192,992913,-45.44,4701989540.0
2014-06-24,9232.35,9276.24,9232.35,9246.2,4462633728,91152495496,776442,17.85,3415311068.0
2014-06-25,9250.13,9255.87,9229.8,9242.16,4528501538,87313050534,773201,-4.04,3446205209.0
2014-06-26,9273.36,9320.94,9271.35,9320.94,5452723565,98471286932,900166,78.78,5480524970.0
2014-06-27,9316.89,9330.95,9303.57,9306.83,4717360894,95148292567,789903,-14.11,2953068575.0
2014-06-30,9332.44,9393.07,9327.89,9393.07,5117717846,103042091194,842430,86.24,6246950859.0
2014-07-01,9393.07,9463.06,9374.28,9441.92,6051789506,115473264845,989958,48.85,5248755792.0
2014-07-02,9482.0,9547.05,9421.87,9484.96,7812593115,153792277867,1250911,43.04,8762033880.0
2014-07-03,9468.78,9538.65,9449.78,9526.23,6330502291,121898808427,970642,41.27,324324353.0
2014-07-04,9525.93,9550.11,9482.94,9510.05,6094825781,118191559204,993056,-16.18,-5176547627.0
2014-07-07,9497.27,9520.2,9454.67,9520.2,6054387228,111394304099,912959,10.15,4049252252.0
2014-07-08,9515.18,9540.57,9499.17,9530.98,5876461422,102506552507,903947,10.78,2676250091.0
2014-07-09,9510.0,9522.99,9478.76,9489.98,5606397682,102520936893,890207,-41.0,-1961024865.0
2014-07-10,9512.89,9568.75,9512.89,9565.12,6793776039,141179376788,1057442,75.14,73472044.0
2014-07-11,9561.71,9591.27,9478.07,9495.84,6751259072,134613211371,1171166,-69.28,1017637034.0
2014-07-14,9497.81,9545.99,9488.12,9520.3,5827394248,112185087804,916714,24.46,-2472301107.0
2014-07-15,9558.42,9593.68,9547.94,9569.17,6057222861,115183478755,952879,48.87,2814684483.0
2014-07-16,9570.33,9574.13,9471.65,9484.73,6302070654,117111866092,1017236,-84.44,1231679334.0
2014-07-17,9420.11,9461.86,9373.87,9408.24,6543813139,127983000511,1028541,-76.49,-2470406372.0
2014-07-18,9335.38,9421.34,9335.38,9400.97,5433411119,102700113226,854695,-7.27,1229477540.0
2014-07-21,9453.78,9480.14,9426.3,9440.97,4967974576,92121126725,793753,40.0,-119400058.0
2014-07-22,9453.23,9499.36,9418.74,9499.36,5241712651,98396077582,849297,58.39,6677918831.0
2014-07-24,9508.26,9538.07,9483.52,9527.54,6100095427,120766980828,967237,28.18,1666739952.0
2014-07-25,9519.99,9528.7,9412.48,9439.29,5865850915,108131916766,940586,-88.25,-1254900772.0
2014-07-28,9415.9,9460.43,9385.56,9420.18,5889752834,110243584381,942014,-19.11,2737773481.0
2014-07-29,9457.8,9483.75,9357.32,9391.88,7484381823,134584829040,1228195,-28.3,7974011291.0
2014-07-30,9409.62,9456.03,9398.82,9447.02,6195045121,106661216426,931551,55.14,8391557352.0
2014-07-31,9436.04,9438.97,9313.87,9315.85,6057370054,106616070715,880112,-131.17,-10414225017.0
2014-08-01,9223.75,9274.64,9201.83,9266.51,5955410437,103884640476,862571,-49.34,1884870443.0
2014-08-04,9280.29,9330.19,9258.18,9330.19,5324203289,90657362085,796371,63.68,1103901975.0
2014-08-05,9316.82,9316.82,9141.44,9141.44,6143560812,109308144828,950718,-188.75,-17569787951.0
2014-08-06,9148.36,9163.81,9070.09,9143.97,6519699737,109043215816,963480,2.53,5233606226.0
2014-08-07,9162.65,9172.88,9108.85,9131.44,5287334461,84469951861,747614,-12.53,-1399926364.0
2014-08-08,9120.2,9120.2,9014.89,9085.96,5268324935,88889551163,797591,-45.48,-1456876372.0
2014-08-11,9109.83,9184.96,9107.21,9172.91,5164710114,84908793043,730792,86.95,-1774284008.0
2014-08-12,9188.85,9198.1,9146.98,9163.12,5326813251,88935657676,780781,-9.79,-3417227301.0
2014-08-13,9155.02,9231.66,9147.14,9231.31,5314634929,86469671094,800992,68.19,7045426992.0
2014-08-14,9276.41,9282.01,9218.55,9230.61,5479696756,91431684494,840458,-0.7,-547469019.0
2014-08-15,9243.67,9243.67,9172.91,9206.81,4733325206,75044101149,708196,-23.8,918092951.0
2014-08-18,9222.73,9222.73,9128.66,9141.31,4711582242,74218726157,737956,-65.5,754920142.0
2014-08-19,9188.63,9255.09,9188.63,9243.78,5516771123,90070711367,791894,102.47,6031738707.0
2014-08-20,9278.15,9294.49,9249.31,9288.05,5335290938,90879015650,841289,44.27,5609546660.0
2014-08-21,9286.82,9289.02,9217.97,9253.38,5082831905,82751874940,771324,-34.67,1741270151.0
2014-08-22,9273.07,9380.6,9271.87,9380.1,5654010017,104530038753,941790,126.72,14365480790.0
2014-08-25,9393.24,9409.35,9369.24,9390.62,4904478521,78042615324,784840,10.52,4711201115.0
2014-08-26,9394.28,9418.77,9386.49,9393.96,5307382588,93952767558,818095,3.34,3192213186.0
2014-08-27,9426.29,9491.75,9426.29,9485.59,6436920250,116832284775,1065282,91.63,11679627349.0
2014-08-28,9499.22,9502.42,9453.49,9478.37,6401169322,102287571631,899790,-7.22,4069401773.0
2014-08-29,9459.81,9470.15,9425.35,9436.27,5227658257,90212662286,790117,-42.1,4487743168.0
2014-09-01,9474.41,9532.66,9472.96,9513.06,5171496552,88579821445,796000,76.79,8497730884.0
2014-09-02,9503.65,9503.65,9388.13,9399.72,5498915476,89442668046,828408,-113.34,-628287974.0
2014-09-03,9434.88,9455.78,9396.79,9450.35,5333115571,89285968316,787890,50.63,7120666313.0
2014-09-04,9439.76,9439.76,9389.29,9428.89,4648234472,74875311676,700361,-21.46,347517633.0
2014-09-05,9446.45,9451.39,9365.7,9407.94,4286784006,73632328997,650002,-20.95,1753144791.0
2014-09-09,9452.14,9465.93,9426.99,9434.77,4431791410,79759708782,698952,26.83,9424601161.0
2014-09-10,9410.62,9410.62,9309.05,9357.61,4787466810,78731119090,744314,-77.16,-10409861288.0
2014-09-11,9376.38,9381.05,9322.95,9322.95,4558951480,72632818520,708118,-34.66,-1493944963.0
2014-09-12,9324.74,9333.28,9223.18,9223.18,5096883454,81328099040,734376,-99.77,-4599650566.0
2014-09-15,9206.41,9242.23,9175.61,9217.46,4196418019,66977594266,629668,-5.72,-1092165508.0
2014-09-16,9218.85,9219.42,9133.4,9133.4,4692151585,69413584839,666342,-84.06,-7793818068.0
2014-09-17,9171.04,9252.38,9159.85,9195.17,5109496556,82189780962,830107,61.77,-3013120790.0
2014-09-18,9211.8,9237.88,9201.91,9237.03,4366794038,69997859458,661241,41.86,-1042316160.0
2014-09-19,9268.44,9289.22,9235.44,9240.45,4525669609,80552037039,684393,3.42,-2992668582.0
2014-09-22,9220.54,9220.54,9106.27,9134.65,4629288675,79055692908,736914,-105.8,-15086555350.0
2014-09-23,9134.29,9147.21,9084.9,9084.9,4934030460,83575591283,672519,-49.75,-6507525363.0
2014-09-24,9071.8,9123.11,9071.8,9098.49,4982650538,80049271798,695929,13.59,-5656305443.0
2014-09-25,9126.76,9149.41,8982.51,9011.59,5684972801,92680251587,822695,-86.9,-5891210287.0
2014-09-26,8957.56,9001.98,8913.51,8989.82,5041065363,85543865408,701337,-21.77,-2992388957.0
2014-09-29,9018.46,9018.46,8948.09,8960.76,4446051375,83837609505,666510,-29.06,-12465783850.0
2014-09-30,8954.58,8998.83,8860.17,8966.92,6193566261,103017795892,900500,6.16,-4457969712.0
2014-10-01,8958.87,9014.26,8918.96,8990.26,5127144646,79131756304,718686,23.34,-7278120148.0
2014-10-02,8959.37,9010.27,8913.01,8975.19,4898848303,76288246144,740692,-15.07,-6188579432.0
2014-10-03,9010.3,9113.8,8998.27,9106.28,5162135351,82893678627,747401,131.09,4001686170.0
2014-10-06,9118.28,9122.54,9065.34,9095.14,4640657807,80278731881,698068,-11.14,-4230644288.0
2014-10-07,9065.67,9074.8,8993.45,9040.81,4557083633,75752723153,705120,-54.33,-591551879.0
2014-10-08,8989.99,9038.61,8955.18,8955.18,4567862715,74408496298,659181,-85.63,-4609118222.0
2014-10-09,9021.31,9054.67,8946.16,8966.44,4861748983,85354410006,745335,11.26,-153405986.0
2014-10-13,8767.42,8795.77,8711.39,8711.39,5726697023,102724883907,897634,-255.05,-8160827628.0
2014-10-14,8691.83,8768.39,8684.19,8768.39,4652183097,74418281542,699832,57.0,-2318296230.0
2014-10-15,8769.39,8776.91,8635.41,8655.51,6005060623,106443208162,924229,-112.88,-3457550894.0
2014-10-16,8602.65,8676.46,8501.29,8633.69,6698123047,108248624056,1004584,-21.82,-4930349208.0
2014-10-17,8688.71,8699.77,8512.88,8512.88,6652488562,123711895980,1012031,-120.81,-7121316068.0
2014-10-20,8617.08,8679.85,8611.17,8663.14,5013329208,78717615381,764870,150.26,2504109273.0
2014-10-21,8676.32,8676.32,8636.67,8654.64,4341868278,64351072656,638037,-8.5,-2407716063.0
2014-10-22,8744.91,8775.35,8729.77,8748.83,5432111982,82817004818,758982,94.19,5370113145.0
2014-10-23,8735.38,8751.67,8714.88,8731.07,4633009422,62495213379,606462,-17.76,1494904111.0
2014-10-24,8740.28,8750.42,8629.24,8646.01,4374970829,67802333783,664424,-85.06,-5956255914.0
2014-10-27,8671.51,8689.67,8607.23,8627.78,4301205022,67140138545,659938,-18.23,6087842273.0
2014-10-28,8692.52,8788.28,8692.52,8773.55,5370693841,85914477351,796134,145.77,12238007314.0
2014-10-29,8821.85,8903.68,8821.85,8903.68,6104013163,95821742817,849628,130.13,10062463022.0
2014-10-30,8890.19,8892.99,8842.8,8888.07,5441824954,81677194497,714534,-15.61,6407176686.0
2014-10-31,8909.34,8974.76,8885.21,8974.76,5582825319,86809244881,743692,86.69,8108077491.0
2014-11-03,9009.38,9029.71,8965.5,9004.86,5773707055,90568345734,841578,30.1,7252719784.0
2014-11-04,9030.96,9046.22,8980.96,8989.18,5192642440,75729149369,701821,-15.68,7048108936.0
2014-11-05,8997.76,9013.06,8941.18,8962.6,4967487969,70914588913,666384,-26.58,2580359378.0
2014-11-06,8968.79,8979.97,8887.36,8891.02,5209449351,73146677691,674975,-71.58,3817571419.0
2014-11-07,8881.19,8925.62,8867.78,8912.62,4962152289,68784946043,607589,21.6,1793081918.0
2014-11-10,8937.59,9062.89,8937.59,9049.98,5663032652,85922295692,748493,137.36,15861175122.0
2014-11-11,9067.54,9069.44,9021.54,9034.14,5502241947,77414573896,701933,-15.84,5180998364.0
2014-11-12,9030.13,9030.13,8894.11,8918.95,5424889807,78739405856,726107,-115.19,-3817382161.0
2014-11-13,8947.97,8980.67,8927.09,8980.67,4985468017,70199451958,623304,61.72,3860456661.0
2014-11-14,8992.4,8996.38,8950.23,8982.88,4844187009,74958310897,653197,2.21,2446129197.0
2014-11-17,9003.37,9024.0,8878.38,8884.39,4840817666,74018579387,699316,-98.49,-5250220497.0
2014-11-18,8916.08,8944.26,8828.15,8859.07,5326764357,79528327904,766077,-25.32,3137992538.0
2014-11-19,8896.16,8988.64,8879.29,8963.24,5519350213,93503336859,737600,104.17,13269650898.0
2014-11-20,8984.93,9078.87,8984.93,9078.87,5864029173,92422606806,780482,115.63,10143277703.0
2014-11-21,9104.34,9111.18,9071.86,9091.53,4886182162,79675660734,702475,12.66,3558939212.0
2014-11-24,9144.42,9165.71,9104.54,9122.33,4655961899,76610680349,693863,30.8,5401317011.0
2014-11-25,9125.27,9153.55,9098.32,9116.24,4948629642,88932595379,692344,-6.09,3297817683.0
2014-11-26,9125.08,9146.04,9112.19,9122.39,4991899670,75508498867,662404,6.15,3096356134.0
2014-11-27,9153.49,9217.73,9153.49,9165.31,5400688686,83723879119,694157,42.92,7431059568.0
2014-11-28,9163.19,9201.8,9158.28,9187.15,4432053616,71393668753,638505,21.84,5700712881.0
2014-12-01,9038.41,9164.54,8998.55,9117.71,5326844948,90109350848,778169,-69.44,-5483787428.0
2014-12-02,9098.36,9104.84,9009.69,9034.79,5735000868,98022195789,878386,-82.92,-8158226053.0
2014-12-03,9073.47,9188.32,9045.2,9175.26,6881013098,115882833198,1012469,140.47,-916089368.0
2014-12-04,9212.85,9251.85,9195.15,9225.11,6669075646,104549595764,934271,49.85,6842552341.0
2014-12-05,9220.25,9240.51,9192.29,9206.57,5994963162,99701172658,894802,-18.54,-1457750800.0
2014-12-08,9231.24,9241.63,9174.51,9187.29,5494254256,92575845175,837558,-19.28,-3451387773.0
2014-12-09,9163.43,9177.14,9127.12,9128.9,5373019925,87965860278,776684,-58.39,-3219065865.0
2014-12-10,9115.33,9140.49,9015.52,9032.16,5897698926,92610488789,869493,-96.74,-11341362871.0
2014-12-11,9003.84,9046.4,8971.53,9013.07,5320109967,81253769200,701444,-19.09,-3838914372.0
2014-12-12,9041.54,9084.27,9022.56,9027.33,4733158431,77597577265,705454,14.26,-4897404619.0
2014-12-15,8987.95,8997.08,8943.04,8985.63,4400221515,77228331220,688922,-41.7,-4762893474.0
2014-12-16,8967.82,9031.07,8950.91,8950.91,5054853669,87561591916,837314,-34.72,-9838855254.0
2014-12-17,8961.64,8972.12,8826.03,8828.36,5997169149,109763896710,975032,-122.55,-20630363362.0
2014-12-18,8912.78,8946.42,8876.88,8878.63,5439448706,89833007593,827788,50.27,-7351820172.0
2014-12-19,8981.85,9035.77,8953.17,8999.52,6501121104,110294215642,944614,120.89,8281027438.0
2014-12-22,9032.42,9099.85,9024.01,9095.0,5598240004,81024727460,741667,95.48,4206760769.0
2014-12-23,9123.78,9138.15,9093.43,9097.71,5028914953,70416090117,700454,2.71,1332659701.0
2014-12-24,9096.48,9186.18,9096.48,9186.18,5943071243,84370592729,871853,88.47,3163341774.0
2014-12-25,9186.83,9198.04,9153.77,9158.7,4364007985,55831492318,630380,-27.48,1418543292.0
2014-12-26,9171.91,9214.07,9158.39,9214.07,3968724081,57081913648,618491,55.37,2748671402.0
2014-12-27,9222.47,9228.65,9197.13,9218.5,3132975195,39334798561,464651,4.43,-267853441.0
2014-12-29,9216.43,9313.33,9216.43,9286.28,4867306083,82762833981,800421,67.78,10860467472.0
2014-12-30,9299.1,9338.06,9262.7,9268.43,4315769777,72144150558,698155,-17.85,2388476589.0
2014-12-31,9260.46,9307.26,9252.31,9307.26,3476527952,60510726880,579279,38.83,1648103758.0
2015-01-05,9292.31,9292.31,9182.02,9274.11,4852267931,81345264521,802192,-33.15,-3195386497.0
2015-01-06,9209.93,9209.93,9043.44,9048.34,6230285882,111238928993,1082172,-225.77,-18069002510.0
2015-01-07,9051.94,9108.66,9050.54,9080.09,5479103670,96820252412,889813,31.75,-3814108971.0
2015-01-08,9154.03,9246.62,9154.03,9238.03,6379855072,108488344495,955871,157.94,8772234193.0
2015-01-09,9247.4,9284.57,9215.58,9215.58,5433889277,98908302091,886883,-22.45,-1316419146.0
2015-01-12,9198.02,9229.65,9178.3,9178.3,4986250431,84290218313,833588,-37.28,-212861643.0
2015-01-13,9162.77,9253.82,9161.71,9231.8,5392992629,92735480531,880017,53.5,2688575324.0
2015-01-14,9235.9,9242.2,9161.71,9180.23,5384948484,93381279415,877450,-51.57,-6608805506.0
2015-01-15,9197.32,9219.43,9149.1,9165.09,5382422320,89523584685,843514,-15.14,-3584914169.0
2015-01-16,9245.77,9256.86,9109.46,9138.29,6012829911,115876618392,1022153,-26.8,-8198959553.0
2015-01-19,9183.76,9247.09,9151.82,9174.06,5182409108,89551554637,824574,35.77,8916831769.0
2015-01-20,9188.76,9259.31,9177.48,9251.69,5309477241,87021886541,792590,77.63,8566959492.0
2015-01-21,9283.79,9319.71,9275.68,9319.71,5645662766,100206964939,872024,68.02,17222844117.0
2015-01-22,9336.81,9386.56,9336.81,9369.51,5782452728,99005013654,925022,49.8,11934796678.0
2015-01-23,9422.0,9471.8,9422.0,9470.94,6246155897,119899955949,993663,101.43,21281617749.0
2015-01-26,9474.56,9478.53,9436.47,9477.67,4902892545,90717232968,772144,6.73,9032698660.0
2015-01-27,9505.56,9523.73,9471.19,9521.59,4972156408,91189723506,787075,43.92,13294431999.0
2015-01-28,9503.2,9515.29,9471.31,9510.92,4709303129,83360492917,754191,-10.67,10193832470.0
2015-01-29,9479.36,9482.13,9403.75,9426.9,4893263126,83535097517,744931,-84.02,166107920.0
2015-01-30,9452.85,9466.65,9361.91,9361.91,4681307142,87386115955,764663,-64.99,-2884118482.0
2015-02-02,9368.83,9410.43,9352.19,9386.99,4198820720,73061323101,676154,25.08,4352868686.0
2015-02-03,9394.47,9460.17,9394.47,9448.73,4540480721,77845519444,697145,61.74,7654254881.0
2015-02-04,9477.52,9533.88,9477.52,9513.92,5265101501,98275417026,859289,65.19,10341646746.0
2015-02-05,9511.06,9517.42,9472.42,9512.05,4297455180,74420917173,659579,-1.87,2252201455.0
2015-02-06,9521.88,9521.88,9448.65,9456.18,3930850804,72878510518,671147,-55.87,1270238073.0
2015-02-09,9465.12,9465.12,9413.18,9421.5,3552049489,66408178128,607561,-34.68,3267299569.0
2015-02-10,9405.59,9435.07,9390.13,9393.7,3926336083,76023533973,686564,-27.8,4431931411.0
2015-02-11,9430.17,9488.72,9430.17,9462.22,4496931292,97422271241,758016,68.52,7469981787.0
2015-02-12,9496.39,9500.35,9447.19,9496.31,3662319286,76959919131,648853,34.09,8497106925.0
2015-02-13,9500.04,9542.09,9499.97,9529.51,3395867320,77582870579,676388,33.2,12565156690.0
2015-02-24,9582.39,9638.48,9582.39,9629.37,4158918452,114787053310,874827,99.86,11764360805.0
